x_1,x_2,x_3,x_4,y_1,y_2,y_3,y_4
-4.44089209850063e-16,-0.785798959014275,0,0.785798959014274,2.16311896062463,1.08155948031232,-0,1.08155948031232
-0.785798959014275,-2.05724838302366,-1.27144942400938,0,1.08155948031232,0.668440519687684,-0.413118960624632,-0
0,-1.27144942400938,-1.27144942400938,2.22044604925031e-16,-0,-0.413118960624632,-1.75,-1.33688103937537
1.27144942400938,0,1.11022302462516e-16,1.27144942400938,-0.413118960624632,-0,-1.33688103937537,-1.75
2.05724838302366,0.785798959014274,0,1.27144942400938,0.668440519687684,1.08155948031232,-0,-0.413118960624632
-8.88178419700125e-16,-4.44089209850063e-16,0.785798959014274,0.785798959014274,3.5,2.16311896062463,1.08155948031232,2.41844051968768
-0.785798959014275,-2.05724838302366,-3.32869780703304,-2.05724838302366,1.08155948031232,1.49467844093695,1.08155948031232,0.668440519687684
-1.27144942400938,-2.05724838302366,-2.05724838302366,-1.27144942400938,-0.413118960624632,-1.49467844093695,-2.83155948031232,-1.75
1.27144942400938,1.11022302462516e-16,0.785798959014275,2.05724838302366,-1.75,-1.33688103937537,-2.41844051968768,-2.83155948031232
3.32869780703304,2.05724838302366,1.27144942400938,2.54289884801876,1.08155948031232,0.668440519687684,-0.413118960624632,6.66133814775094e-16
-8.88178419700125e-16,-0.785798959014275,-0.785798959014275,-4.44089209850063e-16,3.5,2.41844051968768,1.08155948031232,2.16311896062463
-1.27144942400938,-2.05724838302366,-3.32869780703304,-2.54289884801876,-0.413118960624632,0.668440519687684,1.08155948031232,-4.44089209850063e-16
2.22044604925031e-16,-1.27144942400938,-2.05724838302366,-0.785798959014274,-1.33688103937537,-1.75,-2.83155948031232,-2.41844051968768
1.27144942400938,1.27144942400938,2.05724838302366,2.05724838302366,-0.413118960624632,-1.75,-2.83155948031232,-1.49467844093695
3.32869780703304,2.05724838302366,0.785798959014274,2.05724838302366,1.08155948031232,1.49467844093695,1.08155948031232,0.668440519687684
2.05724838302366,0.785798959014274,0.785798959014274,2.05724838302366,2.83155948031232,2.41844051968768,1.08155948031232,1.49467844093695
-0.785798959014275,-2.05724838302366,-2.05724838302366,-0.785798959014275,2.41844051968768,2.83155948031232,1.49467844093695,1.08155948031232
-1.27144942400938,-2.54289884801876,-3.32869780703304,-2.05724838302366,-0.413118960624632,-4.44089209850063e-16,-1.08155948031232,-1.49467844093695
2.22044604925031e-16,-0.785798959014274,4.44089209850063e-16,0.785798959014275,-1.33688103937537,-2.41844051968768,-3.5,-2.41844051968768
2.54289884801876,1.27144942400938,2.05724838302366,3.32869780703304,6.66133814775094e-16,-0.413118960624632,-1.49467844093695,-1.08155948031232
2.05724838302366,1.27144942400938,-8.88178419700125e-16,0.785798959014274,2.83155948031232,3.91311896062463,3.5,2.41844051968768
-2.05724838302366,-3.32869780703304,-3.32869780703304,-2.05724838302366,2.83155948031232,2.41844051968768,1.08155948031232,1.49467844093695
-3.32869780703304,-3.32869780703304,-2.05724838302366,-2.05724838302366,-1.08155948031232,-2.41844051968768,-2.83155948031232,-1.49467844093695
4.44089209850063e-16,1.27144942400938,2.05724838302366,0.785798959014275,-3.5,-3.91311896062463,-2.83155948031232,-2.41844051968768
3.32869780703304,4.11449676604731,3.32869780703304,2.54289884801876,-1.08155948031232,2.22044604925031e-16,1.08155948031232,2.22044604925031e-16
-8.88178419700125e-16,-1.27144942400938,-2.05724838302366,-0.785798959014275,3.5,3.91311896062463,2.83155948031232,2.41844051968768
-3.32869780703304,-4.11449676604731,-3.32869780703304,-2.54289884801876,1.08155948031232,-1.11022302462516e-15,-1.08155948031232,-2.22044604925031e-16
-2.05724838302366,-1.27144942400938,4.44089209850063e-16,-0.785798959014274,-2.83155948031232,-3.91311896062463,-3.5,-2.41844051968768
2.05724838302366,3.32869780703304,3.32869780703304,2.05724838302366,-2.83155948031232,-2.41844051968768,-1.08155948031232,-1.49467844093695
3.32869780703304,3.32869780703304,2.05724838302366,2.05724838302366,1.08155948031232,2.41844051968768,2.83155948031232,1.49467844093695
