x_1,x_2,x_3,x_4,y_1,y_2,y_3,y_4
-5.55111512312578e-17,-0.428783562884525,0,0.428783562884525,1.18033988749895,0.590169943749474,-0,0.590169943749474
-0.428783562884525,-1.12256994144896,-0.693786378564439,0,0.590169943749474,0.364745084375789,-0.225424859373686,-0
0,-0.693786378564438,-0.693786378564438,2.77555756156289e-17,-0,-0.225424859373686,-0.954915028125263,-0.729490168751577
0,2.77555756156289e-16,0.693786378564439,0.693786378564439,-0,-0.729490168751577,-0.954915028125263,-0.225424859373686
1.12256994144896,0.428783562884525,0,0.693786378564439,0.364745084375789,0.590169943749474,-0,-0.225424859373686
1.11022302462516e-16,-5.55111512312578e-17,0.428783562884525,0.428783562884525,1.90983005625053,1.18033988749895,0.590169943749474,1.31966011250105
-1.12256994144896,-1.8163563200134,-1.12256994144896,-0.428783562884525,0.81559480312316,0.590169943749474,0.364745084375789,0.590169943749474
-0.693786378564438,-1.12256994144896,-1.12256994144896,-0.693786378564438,-0.225424859373686,-0.815594803123159,-1.54508497187474,-0.954915028125263
0.693786378564439,2.77555756156289e-16,0.428783562884525,1.12256994144896,-0.954915028125263,-0.729490168751577,-1.31966011250105,-1.54508497187474
1.8163563200134,1.12256994144896,0.693786378564439,1.38757275712888,0.590169943749474,0.364745084375789,-0.225424859373686,1.11022302462516e-16
-2.22044604925031e-16,-0.428783562884525,-0.428783562884525,-1.11022302462516e-16,1.90983005625053,1.31966011250105,0.590169943749474,1.18033988749895
-1.8163563200134,-1.38757275712888,-0.693786378564439,-1.12256994144896,0.590169943749474,-2.77555756156289e-16,-0.225424859373686,0.364745084375788
2.77555756156289e-17,-0.693786378564439,-1.12256994144896,-0.428783562884525,-0.729490168751577,-0.954915028125263,-1.54508497187474,-1.31966011250105
0.693786378564439,0.693786378564439,1.12256994144896,1.12256994144896,-0.225424859373686,-0.954915028125263,-1.54508497187474,-0.81559480312316
1.12256994144896,0.428783562884525,1.12256994144896,1.8163563200134,0.81559480312316,0.590169943749474,0.364745084375789,0.590169943749474
-1.12256994144896,-1.12256994144896,-0.428783562884525,-0.428783562884524,1.54508497187474,0.81559480312316,0.590169943749474,1.31966011250105
-0.693786378564438,-1.38757275712888,-1.8163563200134,-1.12256994144896,-0.225424859373686,-2.77555756156289e-16,-0.590169943749475,-0.815594803123159
2.77555756156289e-16,-0.428783562884525,2.22044604925031e-16,0.428783562884525,-0.729490168751577,-1.31966011250105,-1.90983005625053,-1.31966011250105
1.38757275712888,0.693786378564439,1.12256994144896,1.8163563200134,1.11022302462516e-16,-0.225424859373686,-0.81559480312316,-0.590169943749474
1.12256994144896,0.428783562884525,0.428783562884525,1.12256994144896,1.54508497187474,1.31966011250105,0.590169943749474,0.81559480312316
-0.693786378564439,-1.12256994144896,-0.428783562884525,-2.22044604925031e-16,2.13525491562421,1.54508497187474,1.31966011250105,1.90983005625053
-1.8163563200134,-2.24513988289793,-1.8163563200134,-1.38757275712888,0.590169943749474,-1.11022302462516e-16,-0.590169943749475,-3.88578058618805e-16
-0.428783562884525,-1.12256994144896,-0.693786378564439,1.11022302462516e-16,-1.31966011250105,-1.54508497187474,-2.13525491562421,-1.90983005625053
1.8163563200134,1.12256994144896,1.12256994144896,1.8163563200134,-0.590169943749474,-0.81559480312316,-1.54508497187474,-1.31966011250105
1.12256994144896,1.12256994144896,1.8163563200134,1.8163563200134,1.54508497187474,0.81559480312316,0.590169943749474,1.31966011250105
-1.12256994144896,-1.8163563200134,-1.8163563200134,-1.12256994144896,1.54508497187474,1.31966011250105,0.590169943749474,0.81559480312316
-1.12256994144896,-1.8163563200134,-1.8163563200134,-1.12256994144896,-0.815594803123159,-0.590169943749475,-1.31966011250105,-1.54508497187474
0.428783562884525,2.22044604925031e-16,0.693786378564439,1.12256994144896,-1.31966011250105,-1.90983005625053,-2.13525491562421,-1.54508497187474
1.8163563200134,1.38757275712888,1.8163563200134,2.24513988289793,0.590169943749474,0,-0.590169943749474,2.22044604925031e-16
0.693786378564439,1.11022302462516e-16,0.428783562884525,1.12256994144896,2.13525491562421,1.90983005625053,1.31966011250105,1.54508497187474
-0.693786378564439,-1.38757275712888,-1.8163563200134,-1.12256994144896,2.13525491562421,1.90983005625053,1.31966011250105,1.54508497187474
-2.24513988289793,-2.24513988289793,-1.8163563200134,-1.8163563200134,-1.11022302462516e-16,-0.729490168751577,-1.31966011250105,-0.590169943749475
2.22044604925031e-16,-0.693786378564439,1.11022302462516e-16,0.693786378564439,-1.90983005625053,-2.13525491562421,-2.3606797749979,-2.13525491562421
2.24513988289793,1.8163563200134,1.8163563200134,2.24513988289793,2.22044604925031e-16,-0.590169943749474,-1.31966011250105,-0.729490168751577
0.693786378564439,1.12256994144896,1.8163563200134,1.38757275712888,2.13525491562421,1.54508497187474,1.31966011250105,1.90983005625053
0.693786378564438,-5.55111512312578e-16,1.11022302462516e-16,0.693786378564439,2.86474508437579,2.6393202250021,1.90983005625053,2.13525491562421
-2.51014269857784,-2.51014269857784,-1.8163563200134,-1.8163563200134,1.54508497187474,0.81559480312316,0.590169943749474,1.31966011250105
-1.8163563200134,-2.24513988289793,-1.55135350433349,-1.12256994144896,-1.31966011250105,-1.90983005625053,-2.13525491562421,-1.54508497187474
1.12256994144896,0.693786378564439,1.12256994144896,1.55135350433349,-1.54508497187474,-2.13525491562421,-2.72542485937369,-2.13525491562421
2.51014269857784,1.8163563200134,2.24513988289793,2.93892626146237,0.81559480312316,0.590169943749474,1.11022302462516e-16,0.225424859373686
-0.693786378564439,-0.693786378564439,-2.22044604925031e-16,-5.55111512312578e-16,2.86474508437579,2.13525491562421,1.90983005625053,2.6393202250021
-2.51014269857784,-2.93892626146237,-2.24513988289793,-1.8163563200134,0.815594803123159,0.225424859373685,-2.22044604925031e-16,0.590169943749474
-1.12256994144896,-1.55135350433349,-1.12256994144896,-0.693786378564439,-1.54508497187474,-2.13525491562421,-2.72542485937369,-2.13525491562421
1.8163563200134,1.12256994144896,1.55135350433349,2.24513988289793,-1.31966011250105,-1.54508497187474,-2.13525491562421,-1.90983005625053
2.51014269857784,1.8163563200134,1.8163563200134,2.51014269857784,1.54508497187474,1.31966011250105,0.590169943749474,0.81559480312316
-1.12256994144896,-1.8163563200134,-1.38757275712888,-0.693786378564439,2.72542485937369,2.5,1.90983005625053,2.13525491562421
-2.24513988289793,-2.93892626146237,-2.93892626146237,-2.24513988289793,-2.22044604925031e-16,-0.225424859373686,-0.954915028125263,-0.729490168751578
-0.693786378564439,-0.693786378564439,2.22044604925031e-16,2.22044604925031e-16,-2.13525491562421,-2.86474508437579,-3.09016994374947,-2.3606797749979
2.24513988289793,1.8163563200134,2.51014269857784,2.93892626146237,-0.729490168751577,-1.31966011250105,-1.54508497187474,-0.954915028125263
1.8163563200134,1.38757275712888,1.8163563200134,2.24513988289793,2.5,1.90983005625053,1.31966011250105,1.90983005625053
-1.8163563200134,-2.24513988289793,-1.8163563200134,-1.38757275712888,2.5,1.90983005625052,1.31966011250105,1.90983005625053
-2.24513988289793,-2.93892626146237,-2.51014269857784,-1.8163563200134,-0.729490168751577,-0.954915028125263,-1.54508497187474,-1.31966011250105
0.693786378564439,1.11022302462516e-16,6.66133814775094e-16,0.693786378564439,-2.13525491562421,-2.3606797749979,-3.09016994374947,-2.86474508437579
2.24513988289793,2.24513988289793,2.93892626146237,2.93892626146237,2.22044604925031e-16,-0.729490168751577,-0.954915028125263,-0.225424859373685
1.12256994144896,0.693786378564439,1.38757275712888,1.8163563200134,2.72542485937369,2.13525491562421,1.90983005625053,2.5
-1.12256994144896,-1.12256994144896,-0.693786378564439,-0.693786378564439,3.45491502812526,2.72542485937369,2.13525491562421,2.86474508437579
-2.24513988289793,-2.93892626146237,-3.6327126400268,-2.93892626146237,-2.22044604925031e-16,0.225424859373686,-2.22044604925031e-16,-0.225424859373685
-0.693786378564439,-1.12256994144896,-1.12256994144896,-0.693786378564439,-2.13525491562421,-2.72542485937369,-3.45491502812526,-2.86474508437579
1.8163563200134,2.24513988289793,2.93892626146237,2.51014269857784,-1.31966011250105,-1.90983005625053,-2.13525491562421,-1.54508497187474
2.93892626146237,2.24513988289793,1.8163563200134,2.51014269857784,2.13525491562421,1.90983005625053,1.31966011250105,1.54508497187474
-2.93892626146237,-2.51014269857784,-1.8163563200134,-2.24513988289793,2.13525491562421,1.54508497187474,1.31966011250105,1.90983005625053
-1.8163563200134,-2.51014269857784,-2.93892626146237,-2.24513988289793,-1.31966011250105,-1.54508497187474,-2.13525491562421,-1.90983005625053
0.693786378564439,0.693786378564439,1.12256994144896,1.12256994144896,-2.13525491562421,-2.86474508437579,-3.45491502812526,-2.72542485937369
